time,open,high,low,close,volume,count
1658030400.0,21021.4,21276.4,20927.6,21148.9,23.39301819,493524.792737481
1658044800.0,21149.7,21474.0,21076.5,21317.6,129.38692996,2762585.56794973
1658059200.0,21317.5,21365.0,21067.3,21284.1,135.51457274,2873785.490031763
1658073600.0,21284.1,21312.5,20928.0,20997.2,119.31304616,2516047.118252845
1658088000.0,20997.2,21150.0,20656.7,20855.1,116.79680115,2437673.719477695
1658102400.0,20854.8,20870.1,20557.5,20583.8,83.59754951,1735012.488473522
1658116800.0,20583.9,21127.0,20581.7,21076.4,84.98238761,1770126.973854439
1658131200.0,21062.0,22134.9,20977.6,21925.6,672.46583348,14603502.750500929
1658145600.0,21925.7,22175.0,21654.3,21809.0,410.253589,9007225.837605324
1658160000.0,21816.2,22389.0,21620.1,22310.0,788.27385469,17265902.12215921
1658174400.0,22310.9,22341.4,21100.0,21299.9,634.74903193,13784748.98870195
1658188800.0,21300.0,22286.8,21150.7,22129.2,280.54110744,6038853.652903235
1658203200.0,22117.8,22620.0,21546.0,21617.4,277.00291875,6122435.125487285
1658217600.0,21623.0,21798.2,21253.6,21253.8,354.45007337,7635424.585212928
1658232000.0,21253.7,21669.3,21200.0,21441.1,350.24970392,7508201.883034706
1658246400.0,21433.2,22650.0,21433.1,22607.3,1104.61760363,24277595.680569988
1658260800.0,22614.1,23156.6,22442.8,22895.2,949.38573284,21685478.431721777
1658275200.0,22900.6,23273.8,22646.9,22876.0,247.03546663,5653528.137951917
1658289600.0,22870.0,22948.8,22402.6,22892.2,753.47809732,17097418.76133994
1658304000.0,22885.5,23273.7,22737.5,22886.6,521.16062009,11969678.388908112
1658318400.0,22872.4,23340.0,22800.0,23295.2,598.98562336,13830754.287246762
1658332800.0,23292.1,23798.0,23128.1,23686.4,963.41635561,22709412.93678046
1658347200.0,23686.3,23702.0,23026.1,23252.6,649.50172508,15214389.37618488
1658361600.0,23254.0,23369.0,22535.9,22821.0,395.64647254,9058508.038690042
1658376000.0,22823.4,23009.0,22236.9,22329.4,223.29072036,5030122.529561334
1658390400.0,22328.0,22626.7,22196.0,22501.7,195.28426883,4379037.020314069
1658404800.0,22501.5,22639.6,22043.4,22187.6,406.54102956,9098010.51774558
1658419200.0,22183.6,22395.0,21953.2,22204.5,670.1616603,14861062.551508436
1658433600.0,22204.5,22767.0,22204.4,22724.8,265.1269628,5984800.546113989
1658448000.0,22713.5,22865.1,22435.7,22642.1,317.56953225,7185412.142063493
1658462400.0,22644.3,22850.0,22454.2,22505.6,36.03464573,816134.005050356
1658476800.0,22480.9,22963.5,22405.6,22810.1,330.00718808,7507583.939289736
1658491200.0,22813.6,23211.7,22767.8,23201.9,488.4591358,11244510.270366205
1658505600.0,23201.9,23269.9,22735.8,22787.9,446.00934161,10276668.675435375
1658520000.0,22787.9,22840.0,22100.0,22124.3,319.34200945,7188166.182923465
1658534400.0,22124.4,22300.3,22050.0,22230.1,115.94934,2573765.129612154
1658548800.0,22230.1,22431.3,22104.9,22358.4,49.26615229,1099461.276093056
1658563200.0,22358.4,22527.7,22240.0,22309.3,54.41843614,1218230.563798256
1658577600.0,22315.1,22406.4,21780.0,21787.0,181.98065518,4013843.640058508
1658592000.0,21787.1,21937.8,21629.5,21770.0,143.4733655,3127103.458536497
1658606400.0,21770.0,21898.3,21526.1,21839.8,131.49700461,2854598.966870736
1658620800.0,21839.9,22105.8,21800.1,22011.1,135.16050376,2969688.899715565
1658635200.0,22007.1,22200.0,21872.0,21889.7,23.98034225,529331.108344817
1658649600.0,21890.2,22379.9,21826.4,22254.2,75.78939608,1683961.926173328
1658664000.0,22252.4,22366.5,22048.9,22214.9,118.67850179,2636690.987380572
1658678400.0,22214.8,22448.9,22002.1,22384.0,113.81447176,2531292.676840697
1658692800.0,22384.0,22400.0,22181.5,22246.4,83.25479331,1853729.550525539
1658707200.0,22244.3,22530.6,22065.6,22147.7,113.68079866,2534187.575591776
1658721600.0,22147.8,22204.1,21339.0,21419.9,227.63294155,4908882.022836668
1658736000.0,21420.0,21583.1,21316.2,21552.6,213.49469865,4579337.222051206
1658750400.0,21555.0,21641.0,21429.2,21440.2,396.48693786,8531874.426206402
1658764800.0,21447.7,21478.9,21202.3,21449.2,394.05248445,8420545.021686548
1658779200.0,21449.7,21540.7,21100.0,21418.2,376.44762476,8065881.866988159
1658793600.0,21418.7,21759.6,20818.0,20835.5,411.98897144,8859495.51904142
1658808000.0,20849.1,20869.9,20399.0,20677.9,140.96228791,2905756.86397917
1658822400.0,20677.9,20782.2,20583.0,20619.8,225.87487531,4664959.717595125
1658836800.0,20618.2,20879.5,20569.6,20822.1,451.99890664,9361219.520081287
1658851200.0,20822.1,20925.3,20481.0,20505.5,378.75771799,7826387.465820051
1658865600.0,20507.0,20800.0,20504.6,20681.1,160.55367284,3315108.067509132
1658880000.0,20681.0,21020.0,20578.2,21000.0,111.66669577,2319291.582175724
1658894400.0,21000.1,21018.4,20754.0,20776.7,29.58007214,618015.234455215
1658908800.0,20779.1,21150.1,20764.9,21059.9,395.18270678,8287682.536426398
1658923200.0,21059.9,21144.9,20822.0,20889.0,246.4563453,5180400.172282981
1658937600.0,20890.8,21318.8,20857.0,21318.8,362.00161489,7644588.262004791
1658952000.0,21318.7,22664.8,21227.4,22284.5,810.10085552,17765502.7931982
1658966400.0,22300.0,22522.0,22128.3,22499.6,221.05326492,4932436.79810581
1658980800.0,22499.3,22964.9,22276.0,22659.9,150.99597796,3418430.983599263
1658995200.0,22660.0,22762.9,22443.9,22454.0,138.55696729,3132045.485535928
1659009600.0,22454.1,22849.8,22371.1,22848.4,281.40625864,6355895.364908562
1659024000.0,22849.8,23597.4,22219.5,23361.1,610.18192779,13956550.082896292
1659038400.0,23371.0,23695.4,23248.5,23353.5,323.95193573,7598121.495730244
1659052800.0,23351.9,23722.2,23296.6,23403.6,200.70050161,4710023.355938662
1659067200.0,23401.6,23475.2,23265.6,23420.3,21.49825876,502513.890514155
1659081600.0,23416.4,23844.1,23270.2,23400.0,278.47229884,6540664.982292768
1659096000.0,23400.1,23618.5,23040.3,23251.2,483.30052893,11300875.458535949
1659110400.0,23242.6,23838.7,23040.3,23555.5,755.85133731,17700864.556111235
1659124800.0,23559.3,23560.7,23171.6,23380.4,292.19337984,6820815.298614656
1659139200.0,23392.1,23600.0,23201.9,23258.8,86.22253549,2016102.873691289
1659153600.0,23258.7,23435.5,23180.0,23286.1,41.93505847,977472.687278334
1659168000.0,23285.5,23394.3,23148.8,23376.3,79.37058106,1845117.898502194
1659182400.0,23378.0,23548.8,23233.9,23458.6,137.03288245,3204960.883828262
1659196800.0,23457.9,24140.0,23426.2,24002.9,436.8658414,10455178.55831371
1659211200.0,24006.4,24050.0,23355.0,23420.2,220.31197985,5237391.624076342
1659225600.0,23411.1,23558.7,23035.9,23142.6,355.68354902,8305463.228843069
1659240000.0,23142.6,23368.0,23050.0,23250.1,31.15053096,723427.478152523
1659254400.0,23250.1,23337.8,23194.7,23222.3,53.08534068,1235162.638594963
1659268800.0,23222.2,23348.2,23086.0,23309.5,100.48385197,2334997.614692167
1659283200.0,23309.1,23350.1,23143.4,23278.9,67.24289433,1563456.605438677
1659297600.0,23278.9,23671.3,22900.0,23338.9,373.67678141,8686107.969968218
1659312000.0,23343.4,23398.9,22754.1,22837.4,158.56530777,3654329.880841465
1659326400.0,22831.2,22938.5,22774.9,22855.2,28.17708859,643758.545359777
1659340800.0,22872.1,22912.4,22601.0,22810.7,195.9528046,4455408.165798145
1659355200.0,22810.8,22843.0,22412.4,22713.6,269.14578312,6094601.819326842
1659369600.0,22713.6,22929.3,22422.1,22759.6,353.26842257,8018083.561466535
1659384000.0,22740.1,22759.1,22302.3,22391.0,224.66634463,5042321.148022524
1659398400.0,22395.4,22812.8,22355.0,22696.0,134.55641663,3035994.533659953
1659412800.0,22695.1,22861.6,22200.1,22268.7,62.83591164,1409092.053461498
1659427200.0,22261.0,22402.0,22175.2,22402.0,268.51650316,5986570.416710689
1659441600.0,22397.2,22450.0,22153.0,22399.2,250.00968508,5572897.225527995
1659456000.0,22398.0,22690.9,22209.5,22547.4,356.49937162,7982675.589358789
1659470400.0,22550.0,23000.0,22500.0,22589.8,322.24867672,7337204.834475534
1659484800.0,22580.4,22782.0,22550.0,22635.0,80.337762,1821410.634282167
1659499200.0,22636.8,22697.5,22350.0,22423.2,69.67542608,1563147.894808775
1659513600.0,22434.7,22715.9,22408.8,22588.2,113.89597947,2569843.443486976
1659528000.0,22596.8,23000.0,22592.9,22989.3,317.08444138,7262061.71704235
1659542400.0,22984.4,23200.0,22829.4,23019.6,382.96601266,8801731.659237484
1659556800.0,23019.7,23200.0,22921.3,23070.2,190.7329807,4406679.32113899
1659571200.0,23070.1,23090.1,22399.0,22471.5,192.32360413,4374818.184843092
1659585600.0,22473.5,22827.8,22455.0,22715.0,30.77310302,698679.239989726
1659600000.0,22741.9,22806.1,22480.0,22551.8,216.81318552,4894609.637329682
1659614400.0,22550.5,22555.1,22364.0,22496.4,264.48645449,5941261.11011805
1659628800.0,22494.2,22667.5,22350.1,22441.9,235.25823269,5288365.333965967
1659643200.0,22442.0,22461.5,21880.0,21935.3,380.69931953,8408618.323694685
1659657600.0,21935.4,22115.7,21930.2,22080.5,89.21846979,1963998.329926635
1659672000.0,22082.9,22665.0,22078.3,22646.8,56.10961767,1257377.003521414
1659686400.0,22655.8,22894.9,22554.1,22683.6,145.41733824,3300258.088868895
1659700800.0,22683.6,22900.0,22600.0,22883.4,224.11087426,5085559.297379825
1659715200.0,22885.4,22932.5,22528.7,22616.5,525.87451397,11949168.884027
1659729600.0,22606.0,22681.4,22374.0,22528.9,312.21316687,7047723.978740141
1659744000.0,22528.9,22898.0,22457.5,22898.0,105.57451192,2398280.344340363
1659758400.0,22897.9,22930.6,22750.0,22750.0,55.78506951,1273150.085461041
1659772800.0,22751.5,22812.2,22732.2,22778.7,30.93664952,704427.931567649
1659787200.0,22787.5,22825.8,22698.8,22753.3,68.24764638,1553370.947596002
1659801600.0,22754.5,22823.6,22751.7,22796.3,68.67396247,1565167.004755121
1659816000.0,22796.3,22841.5,22600.0,22774.4,67.79055815,1542155.118536497
1659830400.0,22776.2,22811.1,22528.0,22545.1,48.3791653,1097957.894091795
1659844800.0,22553.7,22639.6,22465.7,22597.5,36.22043506,817222.585785944
1659859200.0,22595.1,22638.6,22550.1,22625.6,23.13273348,522926.624562131
1659873600.0,22626.2,22649.6,22516.0,22646.3,50.3435367,1136888.139887235
1659888000.0,22646.3,22775.0,22623.3,22626.7,65.95996894,1497807.65751152
1659902400.0,22626.7,22875.3,22603.5,22753.0,76.16504815,1735348.724732967
1659916800.0,22759.4,22978.3,22698.0,22795.3,98.67844539,2254807.905064964
1659931200.0,22789.7,22970.3,22780.7,22899.3,28.32104836,647977.186686779
1659945600.0,22899.2,23390.0,22881.1,23332.3,217.94631996,5058841.718276665
1659960000.0,23333.0,23750.0,23331.0,23693.2,391.62314857,9246352.565026876
1659974400.0,23690.1,23759.1,23406.8,23508.6,312.28381031,7374074.145015834
1659988800.0,23504.5,23521.0,23359.9,23489.0,186.93068919,4385624.827221961
1660003200.0,23482.3,23675.5,23222.1,23348.1,188.40509304,4415178.795364281
1660017600.0,23348.2,23417.0,23208.8,23383.9,23.33696463,545189.123686666
1660032000.0,23379.8,23461.0,23300.0,23389.9,93.85836345,2194123.82217086
1660046400.0,23389.9,23390.0,22690.0,22782.2,425.02722636,9801276.357725129
1660060800.0,22782.2,22782.2,22369.9,22592.8,316.60366709,7156032.781113345
1660075200.0,22592.1,22640.0,22518.1,22609.0,128.49943029,2902119.142538997
1660089600.0,22608.9,22786.2,22594.1,22690.3,84.36611196,1914550.490773844
1660104000.0,22691.7,22691.7,22239.1,22400.2,104.68767882,2344521.75060348
1660118400.0,22400.3,22542.0,22377.0,22507.2,150.60436454,3383887.590510721
1660132800.0,22507.1,22667.3,22497.1,22561.3,206.03945755,4649211.574271636
1660147200.0,22561.4,23437.8,22469.8,23233.2,846.1390856,19520877.099606533
1660161600.0,23231.7,23317.4,22787.1,22946.8,259.77140883,5993915.641087565
1660176000.0,22942.7,23519.0,22941.0,23260.0,153.24355173,3556140.21077286
1660190400.0,23260.0,23788.8,23246.2,23644.4,171.59064829,4052019.823925184
1660204800.0,23649.9,23975.0,23587.9,23650.0,213.74698838,5095374.971949477
1660219200.0,23650.0,23903.0,23595.8,23798.6,222.58540127,5278754.791061295
1660233600.0,23797.6,24116.6,23509.9,23560.5,563.58112411,13448570.19974028
1660248000.0,23558.4,23650.0,23365.2,23472.2,151.66485172,3564069.186674972
1660262400.0,23475.7,23591.7,23141.3,23204.5,211.32777433,4937309.931996642
1660276800.0,23206.8,23377.6,23060.9,23292.4,60.35241007,1400476.482556656
1660291200.0,23283.9,23317.1,23169.1,23275.4,116.71940884,2711320.409592594
1660305600.0,23283.9,23433.6,22957.2,23061.3,271.71413954,6302468.95064998
1660320000.0,23061.3,23427.4,23023.1,23400.0,339.97876823,7893537.939938978
1660334400.0,23400.1,23636.0,23377.4,23577.0,154.06345433,3618119.442508563
1660348800.0,23578.6,23815.7,23465.6,23777.4,157.81741252,3735168.260337035
1660363200.0,23783.5,24150.0,23717.1,24150.0,193.16254358,4626792.33771785
1660377600.0,24150.0,24222.0,23917.3,23936.9,202.61069603,4879819.982577631
1660392000.0,23936.9,24004.7,23700.0,23811.3,132.30321373,3157236.396200635
1660406400.0,23811.7,23969.2,23700.0,23905.5,77.80377681,1855732.433744955
1660420800.0,23905.5,23974.8,23745.1,23801.1,55.93431427,1335949.432599874
1660435200.0,23800.0,23932.3,23732.0,23834.6,59.45899467,1418105.036094269
1660449600.0,23841.9,24019.9,23764.2,23970.1,30.13778166,721446.36086594
1660464000.0,23970.2,24395.0,23905.6,24270.5,165.33193492,4000542.751435553
1660478400.0,24262.0,24269.2,23948.0,23963.6,196.40924743,4730495.663923705
1660492800.0,23963.5,23987.3,23817.7,23924.3,83.9733238,2006844.518719821
1660507200.0,23927.0,23958.7,23566.9,23696.4,227.87286819,5410056.845415842
1660521600.0,23694.9,23839.8,23583.0,23711.3,89.01550346,2111334.371484844
1660536000.0,23715.8,24587.0,23580.8,24263.5,238.14778919,5777002.597862577
1660550400.0,24259.9,24355.3,23400.0,23481.3,253.75083935,6030808.267551001
1660564800.0,23482.7,23845.7,23369.1,23610.1,325.30513731,7683879.168055963
1660579200.0,23610.0,23821.7,23450.1,23806.4,312.2558368,7384775.676912893
1660593600.0,23800.1,23850.0,23600.0,23625.1,199.15005892,4724369.047714734
1660608000.0,23625.0,23800.0,23410.7,23712.7,143.10057218,3382784.073579964
1660622400.0,23718.3,23879.9,23479.1,23709.9,99.29979444,2349314.62098833
1660636800.0,23709.9,23756.8,23454.9,23692.0,108.57812484,2564973.805701929
1660651200.0,23692.0,23831.4,23650.1,23742.1,279.2070236,6624372.44349203
1660665600.0,23742.0,23780.6,23260.0,23496.1,457.05357443,10759777.734405072
1660680000.0,23497.7,23621.7,23304.3,23539.7,155.45217884,3647786.32780847
1660694400.0,23539.6,23589.7,23415.2,23457.8,38.95869305,916292.987880856
1660708800.0,23460.1,23670.0,23445.7,23593.9,42.53514434,1003778.128124465
1660723200.0,23598.4,24026.0,23400.0,23403.6,348.58804411,8281790.996770938
1660737600.0,23400.1,23506.7,23300.0,23359.2,266.46543415,6235425.32573415
1660752000.0,23359.2,23372.9,22950.2,23024.3,404.71095314,9360153.33928528
1660766400.0,23024.7,23169.9,22837.7,22875.0,209.34468212,4821062.915196874
1660780800.0,22875.1,23008.0,22800.0,22933.9,104.22971251,2390481.483121116
1660795200.0,22939.1,23087.5,22890.0,23044.7,40.18788523,924522.833450404
1660809600.0,23044.7,23087.5,22974.1,23039.6,165.03526915,3797620.526461354
1660824000.0,23042.8,23178.4,22980.0,23119.1,239.90777124,5537554.284958132
1660838400.0,23123.3,23200.0,23063.9,23189.4,168.60804307,3902115.076247212
1660852800.0,23191.2,23212.1,23022.2,23138.1,128.21269058,2963132.621695126
1660867200.0,23138.2,23221.0,22917.9,22984.9,40.90893678,945642.803602084
1660881600.0,22979.2,22979.2,22550.0,22584.3,136.63429992,3097106.159193987
1660896000.0,22584.5,22652.5,21257.0,21715.3,1027.19530405,22409953.1056022
1660910400.0,21715.3,21715.3,21170.0,21359.7,604.74859447,12995609.522582792
1660924800.0,21359.8,21458.6,21168.6,21364.5,346.137318,7381011.744949042
1660939200.0,21364.4,21573.4,21088.3,21264.2,196.59586643,4197231.683718613
1660953600.0,21259.1,21296.6,20713.0,20745.8,270.87681848,5684713.713172161
1660968000.0,20746.8,21085.9,20720.8,21056.5,81.93906455,1718710.84845347
1660982400.0,21060.2,21296.5,21003.2,21247.1,143.70854734,3043727.243267496
1660996800.0,21246.8,21246.8,21059.8,21183.0,104.77661243,2214965.489539612
1661011200.0,21182.9,21275.1,21138.3,21240.5,124.08480327,2631171.608197568
1661025600.0,21232.1,21286.6,20858.3,20901.4,188.85966616,3987078.885972636
1661040000.0,20905.7,21158.3,20700.0,21077.0,139.16564265,2912526.84875904
1661054400.0,21077.1,21232.6,21056.0,21134.7,30.89566692,653387.592168676
1661068800.0,21135.0,21191.2,21000.0,21168.9,45.48825722,959255.900983389
1661083200.0,21169.0,21480.0,21157.5,21459.2,139.71653792,2981744.353985749
1661097600.0,21452.1,21511.0,21251.0,21343.6,77.26988916,1651460.458292948
1661112000.0,21343.6,21480.0,21259.1,21441.3,100.63715133,2152477.142410838
1661126400.0,21447.2,21695.0,21204.0,21450.2,135.727602,2918598.970740874
1661140800.0,21450.1,21450.1,21307.3,21327.5,28.23516049,603504.538546752
1661155200.0,21327.4,21405.2,21062.9,21080.9,103.60121551,2201902.923829882
1661169600.0,21080.9,21315.1,20898.7,21242.6,230.28690097,4864470.842337301
1661184000.0,21244.6,21570.4,21105.0,21542.3,288.08684638,6137057.482211617
1661198400.0,21540.9,21678.8,21100.0,21165.1,300.64612363,6400989.094494
1661212800.0,21168.8,21548.9,21165.8,21544.6,148.75017737,3167704.400179228
1661227200.0,21531.9,21579.3,21358.0,21359.8,50.79255597,1091129.386865175
1661241600.0,21361.4,21438.6,21068.7,21438.2,267.88647403,5706686.522620091
1661256000.0,21441.2,21709.5,21429.3,21612.5,266.16053835,5740265.473740251
1661270400.0,21619.4,21671.4,21424.9,21528.9,259.35668647,5592686.979178785
1661284800.0,21528.2,21665.9,21421.1,21584.8,155.53236476,3353142.048211315
1661299200.0,21588.0,21700.0,21500.1,21592.9,77.25347873,1667504.289235777
1661313600.0,21592.9,21620.0,21270.1,21374.8,53.45070745,1144536.142673845
1661328000.0,21374.7,21595.2,21339.2,21416.1,116.25839305,2495952.595894498
1661342400.0,21419.6,21616.6,21410.0,21601.7,201.36909241,4326083.452828567
1661356800.0,21606.7,21690.5,21475.7,21683.4,333.94291245,7202380.207406275
1661371200.0,21689.9,21957.9,21683.4,21768.6,325.52109404,7089027.118253574
1661385600.0,21768.6,21809.0,21428.5,21428.5,105.93710134,2293513.75573516
1661400000.0,21431.2,21647.9,21359.9,21491.6,48.38078201,1039757.733985875
1661414400.0,21492.8,21743.9,21491.1,21730.8,81.97060832,1773429.86365801
1661428800.0,21731.9,21806.4,21642.6,21764.3,163.40946953,3546623.670941979
1661443200.0,21763.1,21819.0,21570.1,21657.0,210.39679368,4567451.095194416
1661457600.0,21657.9,21690.3,21517.4,21641.6,86.31121306,1865364.938321294
1661472000.0,21654.1,21728.9,21588.5,21643.5,51.30571208,1110717.165114591
1661486400.0,21635.4,21668.9,21510.2,21615.4,15.78055955,340783.117817211
1661500800.0,21615.4,21627.3,21425.7,21507.9,141.16638293,3036055.933534513
1661515200.0,21507.9,21515.2,21120.0,21210.1,368.16174049,7871201.661630618
1661529600.0,21210.0,21798.0,20658.7,20782.0,991.19509965,21062691.81333033
1661544000.0,20789.9,20831.8,20568.8,20725.0,362.68326513,7503802.504850949
1661558400.0,20725.1,20823.6,20207.0,20329.8,231.0838573,4742844.428391535
1661572800.0,20326.2,20446.4,20228.1,20302.8,48.23382761,981653.635720034
1661587200.0,20302.8,20373.2,20050.9,20369.2,214.98191345,4342327.951723295
1661601600.0,20369.2,20375.8,20250.3,20313.6,110.290631,2240527.881014171
1661616000.0,20310.0,20338.8,19920.7,20085.1,233.67302313,4699029.755725331
1661630400.0,20085.1,20189.6,19948.1,20118.3,149.83635431,3006494.95309066
1661644800.0,20114.0,20177.9,19950.4,20123.6,95.40730499,1914248.401029386
1661659200.0,20128.2,20232.5,20028.5,20085.8,35.61109728,716799.03939676
1661673600.0,20081.3,20161.9,20035.5,20140.0,44.0981591,886984.901649164
1661688000.0,20141.8,20189.4,20050.0,20120.4,82.02299721,1650904.08552572
1661702400.0,20120.4,20147.4,19921.0,20110.6,144.11405855,2887368.386816406
1661716800.0,20110.6,20244.2,20048.0,20066.8,84.89495165,1708312.845663102
1661731200.0,20066.7,20122.2,19660.2,19687.2,181.74135485,3618079.454524675
1661745600.0,19684.5,20099.0,19678.1,20013.4,70.03175838,1388734.983470173
1661760000.0,20018.9,20080.9,19911.6,20008.0,169.25961837,3379314.104734145
1661774400.0,20008.0,20021.3,19799.2,19831.9,281.13949996,5594871.468125399
1661788800.0,19829.3,20349.9,19816.8,20265.4,370.45973263,7446947.053391103
1661803200.0,20270.9,20412.9,20108.1,20108.1,189.57935757,3839350.421023907
1661817600.0,20112.5,20332.7,20100.0,20281.3,79.94035235,1614799.223711973
1661832000.0,20276.1,20281.5,20127.0,20273.9,26.35562726,532909.463063897
1661846400.0,20276.8,20573.6,20273.8,20382.2,147.95070677,3023849.797786195
1661860800.0,20387.3,20450.0,20300.0,20364.6,355.94502712,7246212.197994028
1661875200.0,20364.6,20375.9,19625.0,19737.9,406.82406511,8160377.121613649
1661889600.0,19731.1,20044.4,19510.9,19913.4,430.72922829,8492054.532795692
1661904000.0,19924.7,20020.3,19710.5,19762.7,103.1125893,2047957.761401066
1661918400.0,19764.4,20386.4,19764.4,20336.7,152.42139583,3080705.98017629
1661932800.0,20340.0,20400.0,20160.0,20246.1,244.57502567,4948698.539564096
1661947200.0,20250.0,20434.6,20117.4,20302.0,321.21785627,6508496.272600754
1661961600.0,20307.0,20397.0,19775.1,20019.2,408.56649341,8237645.843460288
1661976000.0,20018.0,20220.0,19812.5,20135.9,202.99209816,4055153.422246893
1661990400.0,20138.2,20183.9,19900.0,19975.4,90.49427405,1812891.929284796
1662004800.0,19970.9,20145.1,19878.0,19990.3,92.14716929,1845880.078359432
1662019200.0,19987.9,20103.0,19775.1,19829.0,170.80135378,3399629.045653548
1662033600.0,19829.0,20077.0,19759.0,20067.8,272.13586896,5417642.199139032
1662048000.0,20067.8,20076.9,19784.1,19879.1,432.11875007,8617134.88639657
1662062400.0,19883.6,20021.0,19687.8,19974.2,223.07599376,4427862.505267503
1662076800.0,19974.7,20265.4,19942.8,20212.9,140.85687859,2838628.080499095
1662091200.0,20217.6,20296.2,20036.2,20226.8,55.92481972,1127754.070214729
1662105600.0,20226.9,20343.0,20080.4,20124.6,135.00564411,2720033.854593444
1662120000.0,20125.4,20192.5,20007.9,20099.3,251.76674007,5060107.94945983
1662134400.0,20099.4,20404.9,20053.8,20302.1,502.79832003,10192846.243016232
1662148800.0,20303.6,20335.9,19850.0,19999.9,225.79251987,4516410.741969898
